// VilsSharpX CAN/UART trace – 2026-09-22 09:16:58
// Records: 7301
// Seq;Timestamp;Device;Op;Address;Value;Status;RspDelayUs;IfDelayUs;RawHex
29;2026-09-22 06:16:04.029;OSRAM;R;0x0100;0x00009EE2;Ok;7;303;80A5BF009EE2018E414390EA047A5DB34EC6303430334657525930575330314F313000309C3A
30;2026-09-22 06:16:04.029;OSRAM;R;0x0110;0x00000000;Ok;7;311;80A5BF100000CF00FF3BFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF3EAB
31;2026-09-22 06:16:04.029;OSRAM;R;0x0120;0x0000FFFF;Ok;6;311;80A5BF20FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF912E
32;2026-09-22 06:16:04.029;OSRAM;R;0x0000;0x000060F5;Ok;7;312;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
33;2026-09-22 06:16:04.029;OSRAM;R;0x002A;0x00004EC6;Ok;7;312;80A5A22A4EC65DB3BCB1
34;2026-09-22 06:16:04.029;OSRAM;R;0x0043;0x00008A7F;Ok;5;311;80A5A0438A7F2034
35;2026-09-22 06:16:04.029;OSRAM;R;0x0047;0x00001E7E;Ok;6;312;80A5A0471E7E38FA
36;2026-09-22 06:16:04.032;OSRAM;W;0x0006;0x00003100;Ok;0;3805;80A52006310046DE
37;2026-09-22 06:16:04.032;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
38;2026-09-22 06:16:04.032;OSRAM;R;0x002A;0x00004EC6;Ok;7;313;80A5A22A4EC65DB3BCB1
39;2026-09-22 06:16:04.032;OSRAM;R;0x0043;0x00008A7F;Ok;6;313;80A5A0438A7F2034
40;2026-09-22 06:16:04.032;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
41;2026-09-22 06:16:04.040;OSRAM;W;0x0006;0x00003100;Ok;0;8225;80A52006310046DE
42;2026-09-22 06:16:04.040;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
43;2026-09-22 06:16:04.049;OSRAM;R;0x002A;0x00004EC6;Ok;6;315;80A5A22A4EC65DB3BCB1
44;2026-09-22 06:16:04.049;OSRAM;R;0x0043;0x00008A7F;Ok;5;316;80A5A0438A7F2034
45;2026-09-22 06:16:04.049;OSRAM;R;0x0047;0x00001E7E;Ok;5;313;80A5A0471E7E38FA
46;2026-09-22 06:16:04.059;OSRAM;W;0x0006;0x00003100;Ok;0;8286;80A52006310046DE
47;2026-09-22 06:16:04.059;OSRAM;R;0x0000;0x000060F5;Ok;6;303;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
48;2026-09-22 06:16:04.059;OSRAM;R;0x002A;0x00004EC6;Ok;7;313;80A5A22A4EC65DB3BCB1
49;2026-09-22 06:16:04.059;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
50;2026-09-22 06:16:04.059;OSRAM;R;0x0047;0x00001E7E;Ok;7;315;80A5A0471E7E38FA
51;2026-09-22 06:16:04.060;OSRAM;W;0x0006;0x00003100;Ok;0;8347;80A52006310046DE
52;2026-09-22 06:16:04.069;OSRAM;R;0x0000;0x000060F5;Ok;7;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
53;2026-09-22 06:16:04.069;OSRAM;R;0x002A;0x00004EC6;Ok;6;313;80A5A22A4EC65DB3BCB1
54;2026-09-22 06:16:04.069;OSRAM;R;0x0043;0x00008A7F;Ok;7;313;80A5A0438A7F2034
55;2026-09-22 06:16:04.069;OSRAM;R;0x0047;0x00001E7E;Ok;7;314;80A5A0471E7E38FA
56;2026-09-22 06:16:04.069;OSRAM;W;0x0006;0x00003100;Ok;0;8246;80A52006310046DE
57;2026-09-22 06:16:04.076;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
58;2026-09-22 06:16:04.076;OSRAM;R;0x002A;0x00004EC6;Ok;7;312;80A5A22A4EC65DB3BCB1
59;2026-09-22 06:16:04.076;OSRAM;R;0x0043;0x00008A7F;Ok;7;314;80A5A0438A7F2034
60;2026-09-22 06:16:04.076;OSRAM;R;0x0047;0x00001E7E;Ok;6;313;80A5A0471E7E38FA
61;2026-09-22 06:16:04.080;OSRAM;W;0x0006;0x00003100;Ok;0;8282;80A52006310046DE
62;2026-09-22 06:16:04.089;OSRAM;R;0x0000;0x000060F5;Ok;5;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
63;2026-09-22 06:16:04.089;OSRAM;R;0x002A;0x00004EC6;Ok;6;315;80A5A22A4EC65DB3BCB1
64;2026-09-22 06:16:04.089;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
65;2026-09-22 06:16:04.089;OSRAM;R;0x0047;0x00001E7E;Ok;6;314;80A5A0471E7E38FA
66;2026-09-22 06:16:04.094;OSRAM;W;0x0006;0x00003100;Ok;0;8319;80A52006310046DE
67;2026-09-22 06:16:04.094;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
68;2026-09-22 06:16:04.094;OSRAM;R;0x002A;0x00004EC6;Ok;6;314;80A5A22A4EC65DB3BCB1
69;2026-09-22 06:16:04.094;OSRAM;R;0x0043;0x00008A7F;Ok;6;316;80A5A0438A7F2034
70;2026-09-22 06:16:04.094;OSRAM;R;0x0047;0x00001E7E;Ok;5;314;80A5A0471E7E38FA
71;2026-09-22 06:16:04.101;OSRAM;W;0x0006;0x00003100;Ok;0;8304;80A52006310046DE
72;2026-09-22 06:16:04.101;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
73;2026-09-22 06:16:04.101;OSRAM;R;0x002A;0x00004EC6;Ok;7;312;80A5A22A4EC65DB3BCB1
74;2026-09-22 06:16:04.112;OSRAM;R;0x0043;0x00008A7F;Ok;6;312;80A5A0438A7F2034
75;2026-09-22 06:16:04.112;OSRAM;R;0x0047;0x00001E7E;Ok;6;314;80A5A0471E7E38FA
76;2026-09-22 06:16:04.112;OSRAM;W;0x0006;0x00003100;Ok;0;8281;80A52006310046DE
77;2026-09-22 06:16:04.112;OSRAM;R;0x0000;0x000060F5;Ok;7;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
78;2026-09-22 06:16:04.112;OSRAM;R;0x002A;0x00004EC6;Ok;7;312;80A5A22A4EC65DB3BCB1
79;2026-09-22 06:16:04.112;OSRAM;R;0x0043;0x00008A7F;Ok;7;314;80A5A0438A7F2034
80;2026-09-22 06:16:04.112;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
81;2026-09-22 06:16:04.120;OSRAM;W;0x0006;0x00003100;Ok;0;8287;80A52006310046DE
82;2026-09-22 06:16:04.121;OSRAM;R;0x0000;0x000060F5;Ok;7;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
83;2026-09-22 06:16:04.121;OSRAM;R;0x002A;0x00004EC6;Ok;5;313;80A5A22A4EC65DB3BCB1
84;2026-09-22 06:16:04.121;OSRAM;R;0x0043;0x00008A7F;Ok;7;316;80A5A0438A7F2034
85;2026-09-22 06:16:04.121;OSRAM;R;0x0047;0x00001E7E;Ok;6;312;80A5A0471E7E38FA
86;2026-09-22 06:16:04.133;OSRAM;W;0x0006;0x00003100;Ok;0;8290;80A52006310046DE
87;2026-09-22 06:16:04.133;OSRAM;R;0x0000;0x000060F5;Ok;5;303;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
88;2026-09-22 06:16:04.133;OSRAM;R;0x002A;0x00004EC6;Ok;7;314;80A5A22A4EC65DB3BCB1
89;2026-09-22 06:16:04.133;OSRAM;R;0x0043;0x00008A7F;Ok;5;318;80A5A0438A7F2034
90;2026-09-22 06:16:04.133;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
91;2026-09-22 06:16:04.141;OSRAM;W;0x0006;0x00003100;Ok;0;8294;80A52006310046DE
92;2026-09-22 06:16:04.141;OSRAM;R;0x0000;0x000060F5;Ok;5;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
93;2026-09-22 06:16:04.141;OSRAM;R;0x002A;0x00004EC6;Ok;6;312;80A5A22A4EC65DB3BCB1
94;2026-09-22 06:16:04.141;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
95;2026-09-22 06:16:04.151;OSRAM;R;0x0047;0x00001E7E;Ok;6;312;80A5A0471E7E38FA
96;2026-09-22 06:16:04.151;OSRAM;W;0x0006;0x00003100;Ok;0;8296;80A52006310046DE
97;2026-09-22 06:16:04.151;OSRAM;R;0x0000;0x000060F5;Ok;7;303;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
98;2026-09-22 06:16:04.151;OSRAM;R;0x002A;0x00004EC6;Ok;6;313;80A5A22A4EC65DB3BCB1
99;2026-09-22 06:16:04.151;OSRAM;R;0x0043;0x00008A7F;Ok;7;316;80A5A0438A7F2034
100;2026-09-22 06:16:04.151;OSRAM;R;0x0047;0x00001E7E;Ok;6;313;80A5A0471E7E38FA
101;2026-09-22 06:16:04.160;OSRAM;W;0x0006;0x00003100;Ok;0;8318;80A52006310046DE
102;2026-09-22 06:16:04.171;OSRAM;R;0x0000;0x000060F5;Ok;5;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
103;2026-09-22 06:16:04.171;OSRAM;R;0x002A;0x00004EC6;Ok;6;314;80A5A22A4EC65DB3BCB1
104;2026-09-22 06:16:04.171;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
105;2026-09-22 06:16:04.171;OSRAM;R;0x0047;0x00001E7E;Ok;7;316;80A5A0471E7E38FA
106;2026-09-22 06:16:04.171;OSRAM;W;0x0006;0x00003100;Ok;0;8268;80A52006310046DE
107;2026-09-22 06:16:04.171;OSRAM;R;0x0000;0x000060F5;Ok;7;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
108;2026-09-22 06:16:04.171;OSRAM;R;0x002A;0x00004EC6;Ok;7;313;80A5A22A4EC65DB3BCB1
109;2026-09-22 06:16:04.171;OSRAM;R;0x0043;0x00008A7F;Ok;5;314;80A5A0438A7F2034
110;2026-09-22 06:16:04.171;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
111;2026-09-22 06:16:04.181;OSRAM;W;0x0006;0x00003100;Ok;0;8292;80A52006310046DE
112;2026-09-22 06:16:04.181;OSRAM;R;0x0000;0x000060F5;Ok;7;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
113;2026-09-22 06:16:04.181;OSRAM;R;0x002A;0x00004EC6;Ok;7;313;80A5A22A4EC65DB3BCB1
114;2026-09-22 06:16:04.189;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
115;2026-09-22 06:16:04.189;OSRAM;R;0x0047;0x00001E7E;Ok;7;313;80A5A0471E7E38FA
116;2026-09-22 06:16:04.195;OSRAM;W;0x0006;0x00003100;Ok;0;8292;80A52006310046DE
117;2026-09-22 06:16:04.195;OSRAM;R;0x0000;0x000060F5;Ok;7;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
118;2026-09-22 06:16:04.195;OSRAM;R;0x002A;0x00004EC6;Ok;6;315;80A5A22A4EC65DB3BCB1
119;2026-09-22 06:16:04.195;OSRAM;R;0x0043;0x00008A7F;Ok;7;314;80A5A0438A7F2034
120;2026-09-22 06:16:04.195;OSRAM;R;0x0047;0x00001E7E;Ok;7;313;80A5A0471E7E38FA
121;2026-09-22 06:16:04.200;OSRAM;W;0x0006;0x00003100;Ok;0;8296;80A52006310046DE
122;2026-09-22 06:16:04.200;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
123;2026-09-22 06:16:04.202;OSRAM;R;0x002A;0x00004EC6;Ok;6;312;80A5A22A4EC65DB3BCB1
124;2026-09-22 06:16:04.202;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
125;2026-09-22 06:16:04.202;OSRAM;R;0x0047;0x00001E7E;Ok;5;313;80A5A0471E7E38FA
126;2026-09-22 06:16:04.216;OSRAM;W;0x0006;0x00003100;Ok;0;8290;80A52006310046DE
127;2026-09-22 06:16:04.216;OSRAM;R;0x0000;0x000060F5;Ok;5;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
128;2026-09-22 06:16:04.216;OSRAM;R;0x002A;0x00004EC6;Ok;7;313;80A5A22A4EC65DB3BCB1
129;2026-09-22 06:16:04.216;OSRAM;R;0x0043;0x00008A7F;Ok;5;315;80A5A0438A7F2034
130;2026-09-22 06:16:04.216;OSRAM;R;0x0047;0x00001E7E;Ok;7;314;80A5A0471E7E38FA
131;2026-09-22 06:16:04.221;OSRAM;W;0x0006;0x00003100;Ok;0;8291;80A52006310046DE
132;2026-09-22 06:16:04.221;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
133;2026-09-22 06:16:04.221;OSRAM;R;0x002A;0x00004EC6;Ok;6;314;80A5A22A4EC65DB3BCB1
134;2026-09-22 06:16:04.221;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
135;2026-09-22 06:16:04.233;OSRAM;R;0x0047;0x00001E7E;Ok;7;313;80A5A0471E7E38FA
136;2026-09-22 06:16:04.233;OSRAM;W;0x0006;0x00003100;Ok;0;8294;80A52006310046DE
137;2026-09-22 06:16:04.233;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
138;2026-09-22 06:16:04.233;OSRAM;R;0x002A;0x00004EC6;Ok;7;314;80A5A22A4EC65DB3BCB1
139;2026-09-22 06:16:04.233;OSRAM;R;0x0043;0x00008A7F;Ok;6;313;80A5A0438A7F2034
140;2026-09-22 06:16:04.233;OSRAM;R;0x0047;0x00001E7E;Ok;5;312;80A5A0471E7E38FA
141;2026-09-22 06:16:04.242;OSRAM;W;0x0006;0x00003100;Ok;0;8297;80A52006310046DE
142;2026-09-22 06:16:04.242;OSRAM;R;0x0000;0x000060F5;Ok;8;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
143;2026-09-22 06:16:04.242;OSRAM;R;0x002A;0x00004EC6;Ok;8;312;80A5A22A4EC65DB3BCB1
144;2026-09-22 06:16:04.242;OSRAM;R;0x0043;0x00008A7F;Ok;6;316;80A5A0438A7F2034
145;2026-09-22 06:16:04.242;OSRAM;R;0x0047;0x00001E7E;Ok;6;312;80A5A0471E7E38FA
146;2026-09-22 06:16:04.254;OSRAM;W;0x0006;0x00003100;Ok;0;8722;80A52006310046DE
147;2026-09-22 06:16:04.254;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
148;2026-09-22 06:16:04.254;OSRAM;R;0x002A;0x00004EC6;Ok;7;313;80A5A22A4EC65DB3BCB1
149;2026-09-22 06:16:04.254;OSRAM;R;0x0043;0x00008A7F;Ok;6;315;80A5A0438A7F2034
150;2026-09-22 06:16:04.254;OSRAM;R;0x0047;0x00001E7E;Ok;6;313;80A5A0471E7E38FA
151;2026-09-22 06:16:04.260;OSRAM;W;0x0006;0x00003100;Ok;0;7852;80A52006310046DE
152;2026-09-22 06:16:04.260;OSRAM;R;0x0000;0x000060F5;Ok;7;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
153;2026-09-22 06:16:04.272;OSRAM;R;0x002A;0x00004EC6;Ok;7;314;80A5A22A4EC65DB3BCB1
154;2026-09-22 06:16:04.272;OSRAM;R;0x0043;0x00008A7F;Ok;5;311;80A5A0438A7F2034
155;2026-09-22 06:16:04.272;OSRAM;R;0x0047;0x00001E7E;Ok;6;314;80A5A0471E7E38FA
156;2026-09-22 06:16:04.272;OSRAM;W;0x0006;0x00003100;Ok;0;8326;80A52006310046DE
157;2026-09-22 06:16:04.272;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
158;2026-09-22 06:16:04.272;OSRAM;R;0x002A;0x00004EC6;Ok;6;313;80A5A22A4EC65DB3BCB1
159;2026-09-22 06:16:04.272;OSRAM;R;0x0043;0x00008A7F;Ok;6;316;80A5A0438A7F2034
160;2026-09-22 06:16:04.272;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
161;2026-09-22 06:16:04.281;OSRAM;W;0x0006;0x00003100;Ok;0;8275;80A52006310046DE
162;2026-09-22 06:16:04.281;OSRAM;R;0x0000;0x000060F5;Ok;7;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
163;2026-09-22 06:16:04.281;OSRAM;R;0x002A;0x00004EC6;Ok;5;312;80A5A22A4EC65DB3BCB1
164;2026-09-22 06:16:04.281;OSRAM;R;0x0043;0x00008A7F;Ok;7;313;80A5A0438A7F2034
165;2026-09-22 06:16:04.294;OSRAM;R;0x0047;0x00001E7E;Ok;5;313;80A5A0471E7E38FA
166;2026-09-22 06:16:04.294;OSRAM;W;0x0006;0x00003100;Ok;0;8294;80A52006310046DE
167;2026-09-22 06:16:04.294;OSRAM;R;0x0000;0x000060F5;Ok;7;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
168;2026-09-22 06:16:04.294;OSRAM;R;0x002A;0x00004EC6;Ok;6;313;80A5A22A4EC65DB3BCB1
169;2026-09-22 06:16:04.294;OSRAM;R;0x0043;0x00008A7F;Ok;6;315;80A5A0438A7F2034
170;2026-09-22 06:16:04.294;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
171;2026-09-22 06:16:04.301;OSRAM;W;0x0006;0x00003100;Ok;0;8290;80A52006310046DE
172;2026-09-22 06:16:04.301;OSRAM;R;0x0000;0x000060F5;Ok;6;306;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
173;2026-09-22 06:16:04.301;OSRAM;R;0x002A;0x00004EC6;Ok;6;314;80A5A22A4EC65DB3BCB1
174;2026-09-22 06:16:04.301;OSRAM;R;0x0043;0x00008A7F;Ok;7;316;80A5A0438A7F2034
175;2026-09-22 06:16:04.311;OSRAM;R;0x0047;0x00001E7E;Ok;5;312;80A5A0471E7E38FA
176;2026-09-22 06:16:04.311;OSRAM;W;0x0006;0x00003100;Ok;0;8290;80A52006310046DE
177;2026-09-22 06:16:04.311;OSRAM;R;0x0000;0x000060F5;Ok;6;307;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
178;2026-09-22 06:16:04.311;OSRAM;R;0x002A;0x00004EC6;Ok;7;315;80A5A22A4EC65DB3BCB1
179;2026-09-22 06:16:04.311;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
180;2026-09-22 06:16:04.311;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
181;2026-09-22 06:16:04.321;OSRAM;W;0x0006;0x00003100;Ok;0;8306;80A52006310046DE
182;2026-09-22 06:16:04.321;OSRAM;R;0x0000;0x000060F5;Ok;7;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
183;2026-09-22 06:16:04.321;OSRAM;R;0x002A;0x00004EC6;Ok;7;315;80A5A22A4EC65DB3BCB1
184;2026-09-22 06:16:04.321;OSRAM;R;0x0043;0x00008A7F;Ok;6;317;80A5A0438A7F2034
185;2026-09-22 06:16:04.332;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
186;2026-09-22 06:16:04.332;OSRAM;W;0x0006;0x00003100;Ok;0;8281;80A52006310046DE
187;2026-09-22 06:16:04.332;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
188;2026-09-22 06:16:04.332;OSRAM;R;0x002A;0x00004EC6;Ok;6;313;80A5A22A4EC65DB3BCB1
189;2026-09-22 06:16:04.332;OSRAM;R;0x0043;0x00008A7F;Ok;6;315;80A5A0438A7F2034
190;2026-09-22 06:16:04.332;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
191;2026-09-22 06:16:04.341;OSRAM;W;0x0006;0x00003100;Ok;0;8288;80A52006310046DE
192;2026-09-22 06:16:04.341;OSRAM;R;0x0000;0x000060F5;Ok;7;303;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
193;2026-09-22 06:16:04.341;OSRAM;R;0x002A;0x00004EC6;Ok;5;312;80A5A22A4EC65DB3BCB1
194;2026-09-22 06:16:04.341;OSRAM;R;0x0043;0x00008A7F;Ok;6;316;80A5A0438A7F2034
195;2026-09-22 06:16:04.351;OSRAM;R;0x0047;0x00001E7E;Ok;7;312;80A5A0471E7E38FA
196;2026-09-22 06:16:04.351;OSRAM;W;0x0006;0x00003100;Ok;0;8307;80A52006310046DE
197;2026-09-22 06:16:04.351;OSRAM;R;0x0000;0x000060F5;Ok;6;305;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
198;2026-09-22 06:16:04.351;OSRAM;R;0x002A;0x00004EC6;Ok;7;314;80A5A22A4EC65DB3BCB1
199;2026-09-22 06:16:04.351;OSRAM;R;0x0043;0x00008A7F;Ok;6;314;80A5A0438A7F2034
200;2026-09-22 06:16:04.351;OSRAM;R;0x0047;0x00001E7E;Ok;6;312;80A5A0471E7E38FA
201;2026-09-22 06:16:04.360;OSRAM;W;0x0006;0x00003100;Ok;0;8328;80A52006310046DE
202;2026-09-22 06:16:04.371;OSRAM;R;0x0000;0x000060F5;Ok;7;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
203;2026-09-22 06:16:04.371;OSRAM;R;0x002A;0x00004EC6;Ok;5;313;80A5A22A4EC65DB3BCB1
204;2026-09-22 06:16:04.371;OSRAM;R;0x0043;0x00008A7F;Ok;6;319;80A5A0438A7F2034
205;2026-09-22 06:16:04.371;OSRAM;R;0x0047;0x00001E7E;Ok;6;314;80A5A0471E7E38FA
206;2026-09-22 06:16:04.371;OSRAM;W;0x0006;0x00003100;Ok;0;8255;80A52006310046DE
207;2026-09-22 06:16:04.371;OSRAM;R;0x0000;0x000060F5;Ok;6;304;80A5BE0060F5FFFF0006000003E8FFFF3100302100060000000000A50000FFFF0000003F608B
208;2026-09-22 06:16:04.371;OSRAM;R;0x002A;0x00004EC6;Ok;7;314;80A5A22A4EC65DB3BCB1
209;2026-09-22 06:16:04.376;OSRAM;R;0x0043;0x00008A7F;Ok;5;315;80A5A0438A7F2034
210;2026-09-22 06:16:04.376;OSRAM;R;0x0047;0x00001E7E;Ok;7;315;80A5A0471E7E38FA
211;2026-09-22 06:16:04.381;OSRAM;W;0x0006;0x00003100;Ok;0;8290;80A52006310046DE
